2cm Gotland,20cm Gotland,40cm Gotland,80cm Gotland,120cm Gotland,145cm Gotland,185cm Gotland,220cm Gotland,270cm Gotland ,2cm Fin,10cm Fin,20cm Fin,40cm Fin,80cm Fin,110cm Fin ,150cm Fin,190cm Fin,domain,phylum,class,order,family,genus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00625,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lacticaseibacillus
0,0,0.0342,0,0.00665,0,0.00605,0,0.0683,0,0,0,0.00685,0,0,0,0.04165,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus
0,0,0,0,0.0318,0,0.01395,0.00725,0.00945,0,0,0,0.00815,0,0,0.00625,0.00755,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
0,0,0,0,0,0,0,0,0.00945,0,0,0,0,0,0,0,0.00755,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Latilactobacillus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Leuconostoc
0,0,0,0,0,0,0,0,0.0294,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus
0,0,0.0069,0,0,0.03555,0,0,0.0161,0,0,0.006,0.00685,0,0,0.00625,0,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
0,0,0,0,0.037,0,0,0,0,0,0.0071,0,0.00685,0,0,0,0,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Mycoplasma
0,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,uncultured
0,0,0.01385,0.00535,0.00665,0.0178,0.00605,0.00725,0,0,0.0167,0,0.00815,0,0,0,0.00635,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Ammoniphilus
0,0,0.0346,0,0.00665,0.0086,0.00605,0.00725,0,0,0.0096,0,0,0,0,0,0.00635,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Cohnella
0,0.0455,0.0825,0.0107,0.0199,0.02635,0.02,0.00635,0.00665,0,0.0883,0.01195,0.02185,0,0.01115,0,0.01505,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus
0,0,0.01365,0,0,0,0,0.00635,0,0,0,0.0102,0,0,0,0,0,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Thermobacillus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Xylanibacillus
0,0,0,0,0,0,0.00605,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Bacilli,RF39,,
0,0,0,0,0,0,0,0,0,0,0,0,0.00815,0,0,0,0,Bacteria,Firmicutes,Bacilli,Staphylococcales,Gemellaceae,Gemella
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Nosocomiicoccus
0,0,0.02055,0,0.00665,0.0086,0.01395,0,0.00665,0,0.0096,0.006,0.0137,0,0,0.02665,0.00755,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus
0,0,0.0069,0,0,0,0,0,0.00945,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,
0,0,0,0,0,0,0,0,0.0189,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Geothermomicrobium
0,0,0,0.00535,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Laceyella
0,0,0.0069,0.0107,0.00665,0.0092,0.00605,0,0,0,0.0071,0.02215,0.00685,0.0075,0.01505,0.01875,0.0139,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Pasteuria
0,0,0,0,0,0,0.00605,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Planifilum
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Polycladomyces
0,0,0,0,0,0,0,0,0,0,0.0071,0,0,0,0,0,0.00755,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Shimazuella
0,0,0,0.0107,0,0,0,0,0,0,0,0,0,0,0.0056,0,0.00755,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Thermoactinomyces
0,0,0,0.0107,0,0.0086,0,0,0,0,0.0096,0,0,0,0,0,0,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Thermoflavimicrobium
0,0,0.0069,0,0,0.0086,0,0,0.00665,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,uncultured
0,0,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Bacilli,uncultured,,
0.0056,0,0,0,0,0.02575,0,0,0,0,0.0071,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter
0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenella
0,0,0,0,0,0,0.02795,0,0,0,0,0,0,0,0,0,0.00635,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,,
0.0223,0,0,0.02705,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridia vadinBB60 group,,
0,0,0,0,0,0,0,0,0.00665,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,
0,0,0,0,0,0.0092,0,0.00725,0.0161,0,0.0071,0,0,0.01105,0,0.00625,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Fonticella
0,0.0114,0.0069,0,0,0,0.00605,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 10
0,0,0,0,0,0.0086,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 11
0,0.0114,0.02055,0,0,0.0086,0,0.00635,0,0,0.0071,0.0102,0,0,0,0.01415,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 12
0.01115,0.1706,0.35005,0.16165,0.0517,0.1792,0.1196,0.0663,0,0.01965,0.2055,0.064,0.07245,0,0,0,0.02025,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 13
0,0.1024,0.23335,0.06445,0.0384,0.0712,0.0396,0.02085,0,0.0257,0.03095,0.0647,0.015,0,0.0075,0,0.00755,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1
0.0056,0,0,0,0,0.0092,0,0,0,0,0.0096,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 5
0,0,0,0,0,0,0.00605,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 6
0,0.0228,0.05465,0,0,0.0184,0,0,0,0,0,0.01195,0.00815,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 7
0,0,0.02055,0,0,0,0.0079,0.0136,0,0,0.0096,0.006,0,0,0.0075,0.0079,0.00635,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 9
0,0,0,0,0,0.0092,0,0,0,0,0.0071,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Hathewaya
0,0,0,0,0,0.0092,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Oceanirhabdus
0,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Proteiniclasticum
0,0,0,0.00535,0,0,0,0,0,0,0.0096,0.006,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Sarcina
0,0,0.01365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,Oxobacteraceae,Oxobacter
0,0,0,0,0,0,0,0,0,0.01915,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Clostridiales,uncultured,
0,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Acetobacterium
0,0,0,0,0,0,0,0,0,0.00655,0,0.0102,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Pseudoramibacter
0,0,0.0069,0,0,0,0,0.00725,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Gracilibacteraceae,Gracilibacter,
0,0.0341,0.0069,0,0.00665,0,0,0,0,0.00655,0.0071,0,0,0,0,0,0.00635,Bacteria,Firmicutes,Clostridia,Gracilibacteraceae,Lutispora,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139,Bacteria,Firmicutes,Clostridia,Lachnospirales,Defluviitaleaceae,Defluviitalea
0,0,0.01365,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter
0,0,0,0,0,0,0,0.00725,0,0,0,0,0,0.015,0,0,0.00755,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna
0,0,0.01365,0.0107,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerosporobacter
0,0,0,0,0,0,0,0,0,0,0,0,0.00815,0,0,0,0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Blautia
0,0,0,0,0,0,0,0,0,0,0.0071,0.006,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Epulopiscium
0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Herbinix
0,0,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium
0,0,0.01365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae NK4A136 group
0,0,0,0,0,0,0,0,0,0,0,0,0.00815,0,0,0,0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae UCG-004
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia
0,0,0,0.00535,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tuzzerella
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,[Ruminococcus] torques group
0.0056,0,0,0,0,0.0086,0.01395,0,0,0,0,0.0102,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus
0,0,0,0,0,0,0,0,0,0,0.0096,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ethanoligenenaceae,Incertae Sedis
0,0,0.01365,0,0,0,0.00605,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Acetivibrio
0,0,0,0,0.0185,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Anaerobacterium
0,0,0,0,0,0,0,0.00635,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Hungateiclostridium
0,0,0,0,0,0.0086,0,0,0,0,0,0,0,0.0055,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Pseudoclostridium
0.0056,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Saccharofermentans
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,Thermoclostridium
0,0,0,0,0,0,0.0079,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Colidextribacter
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,NK4A214 group
0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Sporobacter
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-002
0,0,0,0,0,0,0,0.00635,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,UCG-005
0,0,0.01365,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,uncultured
0,0.0114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Candidatus Soleaferrea
0,0,0,0,0.0199,0,0,0,0,0,0,0,0.00815,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Caproiciproducens
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
0,0,0.01365,0,0,0,0.0079,0,0,0,0.0167,0,0.00815,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus
0.0056,0.0228,0,0,0.0185,0,0.02795,0.02175,0,0.07715,0.0167,0.04185,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,
0,0,0,0,0,0,0,0,0,0,0,0,0.00685,0,0,0,0,Bacteria,Firmicutes,Clostridia,Oscillospirales,[Eubacterium] coprostanoligenes group,
0,0,0,0,0,0,0,0,0,0,0,0.0102,0,0,0,0.0079,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Alkaliphilus,
0,0.0114,0.0069,0.016,0,0.027,0,0.0127,0.0161,0,0,0.0162,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaeromicrobium,
0,0,0,0,0,0,0.0079,0,0.00665,0,0,0,0,0,0,0.00625,0.0139,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Amnipila
0,0.0341,0,0,0,0,0,0,0.00945,0.0131,0.02385,0,0,0,0,0,0.00755,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,Anaerovorax
0,0,0,0,0,0,2.5667,0,0,0,0.0096,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Anaerovoracaceae,uncultured
0,0,0,0,0,0,0.01395,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Brassicibacter,
0.0781,0,0,0,0.0185,0.0086,0,0,0,0,0,0,0,0,0.0056,0,0.0127,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Caminicellaceae,Caminicella
0,0,0,0,0,0,0.0079,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Clostridiisalibacter,
0,0,0,0,0,0,0.03585,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Clostridium sensu stricto,
0,0,0,0,0,0,0,0,0,0.0131,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Dethiosulfatibacteraceae,Dethiosulfatibacter
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Anaerococcus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Finegoldia
0,0,0,0,0.0318,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Sporanaerobacter
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Tepidimicrobium
0,0.0114,0.01385,0,0,0,0.01585,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family XI,Tissierella
0,0,0,0,0.00665,0.0086,0,0.00725,0,0,0,0,0.00815,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Gottschalkia,
0,0,0,0.00535,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Guggenheimella,
0,0,0,0,0.0185,0,0,0,0,0,0,0,0.00815,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Paeniclostridium
0,0,0,0,0,0,0.00605,0,0,0,0,0,0,0,0,0,0.00635,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Sporacetigenium
0,0,0.0069,0,0,0.0092,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Tepidibacter
0,0,0,0.00535,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,Terrisporobacter
0,0,0.01365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,uncultured
0,0,0,0,0,0,0,0,0,0,0,0,0.00685,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Proteiniboraceae,Proteiniborus
0.0056,0.0341,0,0,0.0754,0,0.00605,0.17525,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,livecontrolB21,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466,0,0,0,Bacteria,Firmicutes,Clostridia,Proteinivoracales,uncultured,
0,0,0.01365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,Thermincolales,Thermincolaceae,Thermincola
0,0,0,0,0,0,0,0,0,0,0,0.0204,0,0,0,0,0,Bacteria,Firmicutes,Clostridia,uncultured,,
0,0,0.0275,0,0,0,0.02795,0,0.0662,0.0131,0.0096,0,0,0.0817,0.12895,0.37925,0.21575,Bacteria,Firmicutes,D8A-2,,,
0,0.0114,0.02055,0.02135,0.0185,0.0092,0.0498,0.00635,0,0,0.06195,0,0.00685,0.013,0.0056,0.025,0.01505,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus
0,0,0,0,0,0,0.0079,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Syntrophobotulaceae,Dehalobacter
0.0056,0,0,0,0,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,TC1,
0.0056,0.0114,0,0,0,0,0,0,0,0.00655,0,0.006,0,0,0,0,0,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,uncultured,
0,0,0,0,0,0,0.0079,0,0,0,0,0,0,0.0075,0,0,0,Bacteria,Firmicutes,Desulfotomaculia,Ammonifexales,Desulforudaceae,Candidatus Desulforudis
0,0,0,0,0.0185,0,0,0,0,0.00655,0,0,0,0,0,0,0,Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,Desulfotomaculaceae,Desulfofarcimen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02825,0,Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,Desulfurisporaceae,Desulfurispora
0,0,0,0,0,0.0092,0,0,0,0,0,0,0,0.01105,0,0.00625,0,Bacteria,Firmicutes,Desulfotomaculia,Desulfotomaculales,Pelotomaculaceae,Pelotomaculum
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,Dethiobacter
0,0.0683,0.186,0.2421,0.04505,0.04415,0.1638,0.0881,0.0294,0.1613,0.0502,0.0162,0,0,0,0,0.00755,Bacteria,Firmicutes,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,uncultured
0,0,0.01365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Incertae Sedis,Gelria,,
0,0.0114,0.01365,0.00535,0,0.027,0.01585,0,0,0.0126,0.0071,0.0162,0.0163,0,0.01115,0.0079,0,Bacteria,Firmicutes,Limnochordia,B55-F-B-G02,,
0.0056,0.0114,0,0.0107,0.037,0.0178,0.00605,0.0281,0.05115,0,0.02385,0.0204,0.0163,0.05965,0.0543,0.1334,0.05945,Bacteria,Firmicutes,Limnochordia,Hydrogenispora,,
0.0056,0,0.0069,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Limnochordia,Limnochordales,Limnochordaceae,
0,0,0,0,0.0185,0,0,0,0,0,0,0.006,0,0,0,0,0.00635,Bacteria,Firmicutes,Limnochordia,MBA03,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,Megamonas
0,0,0,0,0,0.0092,0.01585,0,0,0,0,0,0.0137,0,0,0,0,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,Pelosinus
0,0,0.01365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,uncultured
0,0,0,0,0,0,0,0,0.0161,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Dialister
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella
0,0,0,0,0,0,0,0,0.0161,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,uncultured
0,0,0,0,0,0,0.0079,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Symbiobacteriia,Symbiobacteriales,Symbiobacteraceae,Symbiobacterium
0,0,0,0.00535,0,0.0092,0.00605,0.0136,0,0,0,0,0.03815,0,0,0,0,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Syntrophomonas
0,0.0228,0.0069,0,0,0,0,0,0,0.03225,0,0,0,0,0,0,0,Bacteria,Firmicutes,TSAC18,,,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0,0,Bacteria,Firmicutes,Thermacetogenia,Thermacetogeniales,Thermacetogeniaceae,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055,0,0.01575,0.00635,Bacteria,Firmicutes,Thermacetogenia,Thermacetogeniales,Thermacetogeniaceae,Syntrophaceticus
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075,0,0,0,Bacteria,Firmicutes,Thermacetogenia,Thermacetogeniales,Thermacetogeniaceae,uncultured
0,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,Bacteria,Firmicutes,Thermaerobacteria,Thermaerobacterales,Thermaerobacteraceae,Thermaerobacter
0,0,0,0,0,0,0.1336,0,0,0.0126,0.0167,0,0,0,0,0,0,Bacteria,Firmicutes,Thermoanaerobacteria,Thermoanaerobacterales,SRB2,
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Thermoanaerobacteria,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermanaeromonas
0,0,0,0,0.00665,0,0,0.00635,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Thermoanaerobacteria,Thermoanaerobacterales,Thermoanaerobacteraceae,Thermoanaerobacter
0,0,0,0,0.00665,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,Thermovenabulia,Thermovenabulales,Tepidanaerobacter,
0,0,0.01365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,Firmicutes,uncultured,,,
0,0,0,0,0,0,0,0.00635,0,0,0,0,0,0,0,0,0,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Ilyobacter
0,0,0,0,0,0,0,0,0,0,0,0,0.00685,0,0,0,0,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Propionigenium
0,0,0,0,0.0185,0,0,0,0,0,0,0,0.00685,0,0,0.0125,0,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Psychrilyobacter
0.04465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00635,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Leptotrichiaceae,uncultured
0.0056,0.1365,0,0.0591,0.1219,0.2418,0.1023,0.19065,0.16775,0,0.06945,0.1031,0.0819,0.1989,0.3292,0.1728,0.4331,Bacteria,GN01,,,,
0,0,0,0,0,0,0,0,0,0,0,0.05875,0.02185,0,0,0,0,Bacteria,Gemmatimonadota,AKAU4049,,,
0,0.0455,0.11005,0.16125,0.11145,0.05275,0.35315,0.04085,0.07775,0,0.01425,0.0239,0.1338,0.0296,0.0354,0.0125,0.0214,Bacteria,Gemmatimonadota,MD2902-B12,,,
0.0056,0,0,0,0,0,0,0.00635,0,0,0,0,0,0,0,0,0.00755,Bacteria,Gemmatimonadota,S0134 terrestrial group,,,
